model,dataset,term,metric,window_idx,n_windows,prediction_bias_mean,prediction_bias_abs_mean,prediction_bias_std
sundial,Coastal_T_S_20T,long,trend_linearity,6,1,-0.0022758437891276,0.0022758437891276,0.0
sundial,Coastal_T_S_20T,long,seasonal_strength,0,1,-0.4408091388341264,0.4408091388341264,0.0
sundial,Coastal_T_S_20T,long,seasonal_strength,1,1,-0.6828245485546216,0.6828245485546216,0.0
sundial,Coastal_T_S_20T,long,seasonal_strength,2,1,-0.4784791457596077,0.4784791457596077,0.0
sundial,Coastal_T_S_20T,long,seasonal_strength,3,1,-0.3469998445226999,0.3469998445226999,0.0
sundial,Coastal_T_S_20T,long,seasonal_strength,4,1,-0.37996170531884454,0.37996170531884454,0.0
sundial,Coastal_T_S_20T,long,seasonal_strength,5,1,-0.3032775784079334,0.3032775784079334,0.0
sundial,Coastal_T_S_20T,long,seasonal_strength,6,1,-0.5088641447376512,0.5088641447376512,0.0
sundial,Coastal_T_S_20T,long,seasonal_correlation,0,1,-0.23502019995695833,0.23502019995695833,0.0
sundial,Coastal_T_S_20T,long,seasonal_correlation,1,1,-0.18617223973175462,0.18617223973175462,0.0
sundial,Coastal_T_S_20T,long,seasonal_correlation,2,1,-0.12355875908858549,0.12355875908858549,0.0
sundial,Coastal_T_S_20T,long,seasonal_correlation,3,1,-0.15572401898328614,0.15572401898328614,0.0
sundial,Coastal_T_S_20T,long,seasonal_correlation,4,1,-0.07791393428334309,0.07791393428334309,0.0
sundial,Coastal_T_S_20T,long,seasonal_correlation,5,1,-0.06691561722456407,0.06691561722456407,0.0
sundial,Coastal_T_S_20T,long,seasonal_correlation,6,1,-0.49657547965079757,0.49657547965079757,0.0
sundial,Coastal_T_S_20T,long,residual_autocorr_lag1,0,1,-0.0951487549290162,0.0951487549290162,0.0
sundial,Coastal_T_S_20T,long,residual_autocorr_lag1,1,1,0.0038622561319048287,0.0038622561319048287,0.0
sundial,Coastal_T_S_20T,long,residual_autocorr_lag1,2,1,-0.2408243335214647,0.2408243335214647,0.0
sundial,Coastal_T_S_20T,long,residual_autocorr_lag1,3,1,-0.23972901633545207,0.23972901633545207,0.0
sundial,Coastal_T_S_20T,long,residual_autocorr_lag1,4,1,-0.2274884871661419,0.2274884871661419,0.0
sundial,Coastal_T_S_20T,long,residual_autocorr_lag1,5,1,-0.03426215418485434,0.03426215418485434,0.0
sundial,Coastal_T_S_20T,long,residual_autocorr_lag1,6,1,0.02289489394983013,0.02289489394983013,0.0
sundial,Coastal_T_S_20T,long,spectral_entropy,0,1,-125.70577596388983,125.70577596388983,0.0
sundial,Coastal_T_S_20T,long,spectral_entropy,1,1,185.13525638314673,185.13525638314673,0.0
sundial,Coastal_T_S_20T,long,spectral_entropy,2,1,564.819241620861,564.819241620861,0.0
sundial,Coastal_T_S_20T,long,spectral_entropy,3,1,222.76126346066937,222.76126346066937,0.0
sundial,Coastal_T_S_20T,long,spectral_entropy,4,1,-1036.7592969183634,1036.7592969183634,0.0
sundial,Coastal_T_S_20T,long,spectral_entropy,5,1,-1499.1608554212771,1499.1608554212771,0.0
sundial,Coastal_T_S_20T,long,spectral_entropy,6,1,-685.3061499454922,685.3061499454922,0.0
sundial,Coastal_T_S_5T,long,trend_strength,0,1,-0.01781535429993797,0.01781535429993797,0.0
sundial,Coastal_T_S_5T,long,trend_strength,1,1,0.9484565079325205,0.9484565079325205,0.0
sundial,Coastal_T_S_5T,long,trend_strength,10,1,0.24751652085270293,0.24751652085270293,0.0
sundial,Coastal_T_S_5T,long,trend_strength,11,1,0.07312563065207822,0.07312563065207822,0.0
sundial,Coastal_T_S_5T,long,trend_strength,12,1,-0.8517345906921414,0.8517345906921414,0.0
sundial,Coastal_T_S_5T,long,trend_strength,13,1,0.13065339698302314,0.13065339698302314,0.0
sundial,Coastal_T_S_5T,long,trend_strength,14,1,-0.5996109367429712,0.5996109367429712,0.0
sundial,Coastal_T_S_5T,long,trend_strength,15,1,0.03479567937037353,0.03479567937037353,0.0
sundial,Coastal_T_S_5T,long,trend_strength,16,1,0.7923209682985153,0.7923209682985153,0.0
sundial,Coastal_T_S_5T,long,trend_strength,17,1,-0.07679891698917873,0.07679891698917873,0.0
sundial,Coastal_T_S_5T,long,trend_strength,18,1,-0.28050957856187747,0.28050957856187747,0.0
sundial,Coastal_T_S_5T,long,trend_strength,19,1,-0.0243960197698892,0.0243960197698892,0.0
sundial,Coastal_T_S_5T,long,trend_strength,2,1,0.8542851559645337,0.8542851559645337,0.0
sundial,Coastal_T_S_5T,long,trend_strength,3,1,0.13466375109758066,0.13466375109758066,0.0
sundial,Coastal_T_S_5T,long,trend_strength,4,1,-0.1340886158678306,0.1340886158678306,0.0
sundial,Coastal_T_S_5T,long,trend_strength,5,1,0.7130757645655421,0.7130757645655421,0.0
sundial,Coastal_T_S_5T,long,trend_strength,6,1,0.664965497837485,0.664965497837485,0.0
sundial,Coastal_T_S_5T,long,trend_strength,7,1,0.9571851084287263,0.9571851084287263,0.0
sundial,Coastal_T_S_5T,long,trend_strength,8,1,0.7813359881233899,0.7813359881233899,0.0
sundial,Coastal_T_S_5T,long,trend_strength,9,1,0.04917342544100145,0.04917342544100145,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,0,1,-0.00452535252916,0.00452535252916,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,1,1,0.0013202415939668,0.0013202415939668,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,10,1,0.00019740110190659996,0.00019740110190659996,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,11,1,0.0032480096752095,0.0032480096752095,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,12,1,-0.0017214068873958536,0.0017214068873958536,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,13,1,-0.0007008152080160001,0.0007008152080160001,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,14,1,0.002631961418252891,0.002631961418252891,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,15,1,-0.00012700127040960005,0.00012700127040960005,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,16,1,-0.0241975932294793,0.0241975932294793,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,17,1,-0.0083302691085927,0.0083302691085927,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,18,1,-0.006918148443877,0.006918148443877,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,19,1,0.0007302283867594975,0.0007302283867594975,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,2,1,-0.0078386904203915,0.0078386904203915,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,3,1,-0.0004722676612695999,0.0004722676612695999,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,4,1,-0.08373884291982521,0.08373884291982521,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,5,1,-0.0006122505391667224,0.0006122505391667224,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,6,1,0.0001326989545252,0.0001326989545252,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,7,1,0.0017064997914956461,0.0017064997914956461,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,8,1,-0.0004421528452511597,0.0004421528452511597,0.0
sundial,Coastal_T_S_5T,long,trend_linearity,9,1,0.0015537861160134,0.0015537861160134,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,0,1,-0.032671358811126594,0.032671358811126594,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,1,1,0.21073616508550674,0.21073616508550674,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,10,1,0.03242526870140405,0.03242526870140405,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,11,1,0.25145536835033544,0.25145536835033544,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,12,1,0.03510909763116987,0.03510909763116987,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,13,1,0.10965468404817713,0.10965468404817713,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,14,1,0.25933450780994105,0.25933450780994105,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,15,1,-0.0933935785160267,0.0933935785160267,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,16,1,-0.14843882678055764,0.14843882678055764,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,17,1,-0.16734149692938627,0.16734149692938627,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,18,1,0.11151066359691186,0.11151066359691186,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,19,1,-0.17409222435749916,0.17409222435749916,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,2,1,0.10022739623193577,0.10022739623193577,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,3,1,-0.02308965066098556,0.02308965066098556,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,4,1,0.318544702393761,0.318544702393761,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,5,1,-0.08980633688660711,0.08980633688660711,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,6,1,0.010189783078982773,0.010189783078982773,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,7,1,-0.023386044976969278,0.023386044976969278,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,8,1,0.008626893647858402,0.008626893647858402,0.0
sundial,Coastal_T_S_5T,long,seasonal_strength,9,1,-0.056410698549255844,0.056410698549255844,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,0,1,0.9407692296315237,0.9407692296315237,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,1,1,0.937755385965084,0.937755385965084,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,10,1,0.2914486767613661,0.2914486767613661,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,11,1,0.0803604538021685,0.0803604538021685,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,12,1,0.08612703293994428,0.08612703293994428,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,13,1,0.22516109433488207,0.22516109433488207,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,14,1,0.18854846287817428,0.18854846287817428,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,15,1,0.21627376779385665,0.21627376779385665,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,16,1,-0.27876640119636414,0.27876640119636414,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,17,1,-0.3521820437586305,0.3521820437586305,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,18,1,-0.03975373003397589,0.03975373003397589,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,19,1,-0.6669010515467123,0.6669010515467123,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,2,1,0.73878482256251,0.73878482256251,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,3,1,1.0678178035718466,1.0678178035718466,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,4,1,0.7135944223713859,0.7135944223713859,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,5,1,-0.5521020475914835,0.5521020475914835,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,6,1,0.10827742570525212,0.10827742570525212,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,7,1,-0.0024776634588998814,0.0024776634588998814,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,8,1,0.09590946643837628,0.09590946643837628,0.0
sundial,Coastal_T_S_5T,long,seasonal_correlation,9,1,0.13363820394648773,0.13363820394648773,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,0,1,0.2043931730321169,0.2043931730321169,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,1,1,1.026293341759781,1.026293341759781,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,10,1,0.9106913926269096,0.9106913926269096,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,11,1,-0.028257302150681007,0.028257302150681007,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,12,1,0.6395939956346046,0.6395939956346046,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,13,1,-0.050296418705910395,0.050296418705910395,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,14,1,0.04156585177642813,0.04156585177642813,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,15,1,0.5864352666179535,0.5864352666179535,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,16,1,0.0109937724956638,0.0109937724956638,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,17,1,-0.0200102437049894,0.0200102437049894,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,18,1,-0.7166003978514021,0.7166003978514021,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,19,1,-0.15551930448062662,0.15551930448062662,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,2,1,1.0274681485365036,1.0274681485365036,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,3,1,0.13807660017405676,0.13807660017405676,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,4,1,0.870219702350317,0.870219702350317,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,5,1,0.45005763847165703,0.45005763847165703,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,6,1,0.7200052584791377,0.7200052584791377,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,7,1,0.8022965257877925,0.8022965257877925,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,8,1,0.8485336644304932,0.8485336644304932,0.0
sundial,Coastal_T_S_5T,long,residual_autocorr_lag1,9,1,0.684816150932126,0.684816150932126,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,0,1,-5906.159082775659,5906.159082775659,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,1,1,-5153.095280082429,5153.095280082429,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,10,1,-1875.8436627552064,1875.8436627552064,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,11,1,-2018.2227817814407,2018.2227817814407,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,12,1,-1624.7650056744521,1624.7650056744521,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,13,1,-1849.916100922206,1849.916100922206,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,14,1,-1497.4415622633057,1497.4415622633057,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,15,1,-752.2762658755693,752.2762658755693,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,16,1,2050.3485736957623,2050.3485736957623,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,17,1,1712.2154124005547,1712.2154124005547,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,18,1,1551.1770349371043,1551.1770349371043,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,19,1,1525.8382986761915,1525.8382986761915,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,2,1,-5627.680278020561,5627.680278020561,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,3,1,-4770.083241294477,4770.083241294477,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,4,1,-5764.208559287839,5764.208559287839,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,5,1,-880.6342152945429,880.6342152945429,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,6,1,-1570.5701016954754,1570.5701016954754,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,7,1,-654.5324227941869,654.5324227941869,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,8,1,-331.0090078850633,331.0090078850633,0.0
sundial,Coastal_T_S_5T,long,spectral_entropy,9,1,-280.13649723333464,280.13649723333464,0.0
sundial,Coastal_T_S_H,long,trend_strength,0,1,-0.7744629303522342,0.7744629303522342,0.0
sundial,Coastal_T_S_H,long,trend_strength,1,1,-0.675319046971369,0.675319046971369,0.0
sundial,Coastal_T_S_H,long,trend_strength,2,1,-0.9043280624744099,0.9043280624744099,0.0
sundial,Coastal_T_S_H,long,trend_strength,3,1,-0.036793282569916805,0.036793282569916805,0.0
sundial,Coastal_T_S_H,long,trend_strength,4,1,0.17829209190507433,0.17829209190507433,0.0
sundial,Coastal_T_S_H,long,trend_strength,5,1,0.7851583377266925,0.7851583377266925,0.0
sundial,Coastal_T_S_H,long,trend_strength,6,1,0.9367670423780419,0.9367670423780419,0.0
sundial,Coastal_T_S_H,long,trend_strength,7,1,0.960143210373543,0.960143210373543,0.0
sundial,Coastal_T_S_H,long,trend_linearity,0,1,-0.08942090515741569,0.08942090515741569,0.0
sundial,Coastal_T_S_H,long,trend_linearity,1,1,-0.0009034392155437562,0.0009034392155437562,0.0
sundial,Coastal_T_S_H,long,trend_linearity,2,1,0.07382665276441118,0.07382665276441118,0.0
sundial,Coastal_T_S_H,long,trend_linearity,3,1,-0.00011111160435010825,0.00011111160435010825,0.0
sundial,Coastal_T_S_H,long,trend_linearity,4,1,-0.11444891313106799,0.11444891313106799,0.0
sundial,Coastal_T_S_H,long,trend_linearity,5,1,-0.0055834007348302,0.0055834007348302,0.0
sundial,Coastal_T_S_H,long,trend_linearity,6,1,0.0942504603468118,0.0942504603468118,0.0
sundial,Coastal_T_S_H,long,trend_linearity,7,1,0.0270349187416482,0.0270349187416482,0.0
sundial,Coastal_T_S_H,long,seasonal_strength,0,1,0.2904549170470055,0.2904549170470055,0.0
sundial,Coastal_T_S_H,long,seasonal_strength,1,1,-0.29864734297122,0.29864734297122,0.0
sundial,Coastal_T_S_H,long,seasonal_strength,2,1,0.2183211968469264,0.2183211968469264,0.0
sundial,Coastal_T_S_H,long,seasonal_strength,3,1,-0.741633169314572,0.741633169314572,0.0
sundial,Coastal_T_S_H,long,seasonal_strength,4,1,0.1827415481539903,0.1827415481539903,0.0
sundial,Coastal_T_S_H,long,seasonal_strength,5,1,-0.1543485189428307,0.1543485189428307,0.0
sundial,Coastal_T_S_H,long,seasonal_strength,6,1,0.024742402522584195,0.024742402522584195,0.0
sundial,Coastal_T_S_H,long,seasonal_strength,7,1,0.09047770519638501,0.09047770519638501,0.0
sundial,Coastal_T_S_H,long,seasonal_correlation,0,1,0.0608551338834447,0.0608551338834447,0.0
sundial,Coastal_T_S_H,long,seasonal_correlation,1,1,-0.1831773520758635,0.1831773520758635,0.0
sundial,Coastal_T_S_H,long,seasonal_correlation,2,1,0.0502657964749455,0.0502657964749455,0.0
sundial,Coastal_T_S_H,long,seasonal_correlation,3,1,0.041651071761582406,0.041651071761582406,0.0
sundial,Coastal_T_S_H,long,seasonal_correlation,4,1,0.111366136413036,0.111366136413036,0.0
sundial,Coastal_T_S_H,long,seasonal_correlation,5,1,0.0968716681902444,0.0968716681902444,0.0
sundial,Coastal_T_S_H,long,seasonal_correlation,6,1,0.2041170964887637,0.2041170964887637,0.0
sundial,Coastal_T_S_H,long,seasonal_correlation,7,1,0.45963808809628115,0.45963808809628115,0.0
sundial,Coastal_T_S_H,long,residual_autocorr_lag1,0,1,-0.1913220651603767,0.1913220651603767,0.0
sundial,Coastal_T_S_H,long,residual_autocorr_lag1,1,1,-0.8560590328481295,0.8560590328481295,0.0
sundial,Coastal_T_S_H,long,residual_autocorr_lag1,2,1,-0.901581686696367,0.901581686696367,0.0
sundial,Coastal_T_S_H,long,residual_autocorr_lag1,3,1,-0.7244556137911018,0.7244556137911018,0.0
sundial,Coastal_T_S_H,long,residual_autocorr_lag1,4,1,-0.2259671380269901,0.2259671380269901,0.0
sundial,Coastal_T_S_H,long,residual_autocorr_lag1,5,1,0.06734678434989069,0.06734678434989069,0.0
sundial,Coastal_T_S_H,long,residual_autocorr_lag1,6,1,0.29838162421690867,0.29838162421690867,0.0
sundial,Coastal_T_S_H,long,residual_autocorr_lag1,7,1,0.6283486482948477,0.6283486482948477,0.0
sundial,Coastal_T_S_H,long,spectral_entropy,0,1,-2007.674810121822,2007.674810121822,0.0
sundial,Coastal_T_S_H,long,spectral_entropy,1,1,241.15083866274585,241.15083866274585,0.0
sundial,Coastal_T_S_H,long,spectral_entropy,2,1,-1369.6576426244123,1369.6576426244123,0.0
sundial,Coastal_T_S_H,long,spectral_entropy,3,1,2569.8816062253736,2569.8816062253736,0.0
sundial,Coastal_T_S_H,long,spectral_entropy,4,1,-1711.1132630457391,1711.1132630457391,0.0
sundial,Coastal_T_S_H,long,spectral_entropy,5,1,-2772.6626544360925,2772.6626544360925,0.0
sundial,Coastal_T_S_H,long,spectral_entropy,6,1,-956.6604233651733,956.6604233651733,0.0
sundial,Coastal_T_S_H,long,spectral_entropy,7,1,-1792.5065999600897,1792.5065999600897,0.0
sundial,current_velocity_15T,long,trend_strength,0,1,-0.16737212323597173,0.16737212323597173,0.0
sundial,current_velocity_15T,long,trend_strength,1,1,-0.07639500052109405,0.07639500052109405,0.0
sundial,current_velocity_15T,long,trend_strength,10,1,0.4594877018037131,0.4594877018037131,0.0
sundial,current_velocity_15T,long,trend_strength,11,1,0.3073479158185404,0.3073479158185404,0.0
sundial,current_velocity_15T,long,trend_strength,12,1,0.2777699593841003,0.2777699593841003,0.0
sundial,current_velocity_15T,long,trend_strength,13,1,0.09242766364361255,0.09242766364361255,0.0
sundial,current_velocity_15T,long,trend_strength,14,1,0.16941454960201285,0.16941454960201285,0.0
sundial,current_velocity_15T,long,trend_strength,2,1,0.21165489735909893,0.21165489735909893,0.0
sundial,current_velocity_15T,long,trend_strength,3,1,0.10260449828439588,0.10260449828439588,0.0
