model,dataset,missing_ratio,imputation_method_norm,relative_smape_gain,score_full,score_decile
timesfm2p5,exchange_rate,0.1,forward,-0.0092358406463794,0.5985973893065463,7
timesfm2p5,exchange_rate,0.1,linear,0.0562092694338677,0.6202099188828037,7
timesfm2p5,exchange_rate,0.1,gp_rbf,0.0630992916660626,0.606896170641748,7
timesfm2p5,exchange_rate,0.1,saits,0.0864820327029576,0.6410734431728855,8
timesfm2p5,exchange_rate,0.2,mean,-0.0157213732808002,0.7415503116602378,9
timesfm2p5,exchange_rate,0.2,forward,0.0435087116883794,0.5770222267116125,6
timesfm2p5,exchange_rate,0.2,linear,0.0238218660192902,0.5346803150053944,6
timesfm2p5,exchange_rate,0.2,gp_rbf,0.0316732941561297,0.5297453933954738,5
timesfm2p5,exchange_rate,0.2,saits,-0.0608578653350192,0.659268480732306,8
timesfm2p5,exchange_rate,0.3,mean,-0.032602339238725,0.8776064113639599,9
timesfm2p5,exchange_rate,0.3,forward,-0.0241836558742325,0.5061913256313401,5
timesfm2p5,exchange_rate,0.3,linear,0.0560024910182176,0.5056378108212242,5
timesfm2p5,exchange_rate,0.3,gp_rbf,0.11385084125834,0.5151156068794006,5
timesfm2p5,exchange_rate,0.3,saits,-0.0408317169636897,0.5587257420554148,6
timesfm2p5,Finland_Traffic_15T,0.1,mean,0.147833031455711,0.3583318190480839,1
timesfm2p5,Finland_Traffic_15T,0.1,forward,0.2775095456059744,0.5093650673934847,5
timesfm2p5,Finland_Traffic_15T,0.1,linear,0.1426380335469134,0.4594087534795514,3
timesfm2p5,Finland_Traffic_15T,0.1,gp_rbf,0.145140052466841,0.3495749589939832,1
timesfm2p5,Finland_Traffic_15T,0.1,saits,0.1271116042886739,0.5543548208661646,6
timesfm2p5,Finland_Traffic_15T,0.2,mean,0.8188713488325141,0.2199130938721924,1
timesfm2p5,Finland_Traffic_15T,0.2,forward,1.0837068072028715,0.4995415627941298,5
timesfm2p5,Finland_Traffic_15T,0.2,linear,0.4720008656915248,0.3114199029886673,1
timesfm2p5,Finland_Traffic_15T,0.2,gp_rbf,0.8760940976352464,0.2407095194637679,1
timesfm2p5,Finland_Traffic_15T,0.2,saits,0.2415054487607364,0.4442112972135475,3
timesfm2p5,Finland_Traffic_15T,0.3,mean,1.2996655707626596,0.3035154420815787,1
timesfm2p5,Finland_Traffic_15T,0.3,forward,1.6362074499184234,0.7807467411960732,9
timesfm2p5,Finland_Traffic_15T,0.3,linear,0.8077416638307597,0.4398315569797169,3
timesfm2p5,Finland_Traffic_15T,0.3,gp_rbf,1.3670954626293712,0.3746915888047786,2
timesfm2p5,Finland_Traffic_15T,0.3,saits,0.4603509401625343,0.2937676950255941,1
timesfm2p5,NE_China_Wind_H,0.1,mean,-0.0644941321683117,0.5630742118595348,6
timesfm2p5,NE_China_Wind_H,0.1,forward,-0.0271372684344726,0.4690483555956375,4
timesfm2p5,NE_China_Wind_H,0.1,linear,-0.0035082892759078,0.5039342729230262,5
timesfm2p5,NE_China_Wind_H,0.1,gp_rbf,-0.0253029330721488,0.4432186386818542,3
timesfm2p5,NE_China_Wind_H,0.1,saits,-0.0556760926677472,0.4995663411255766,5
timesfm2p5,NE_China_Wind_H,0.2,mean,0.0159130324725701,0.6303915256431935,7
timesfm2p5,NE_China_Wind_H,0.2,forward,-0.0687191867369466,0.5194452219241671,5
timesfm2p5,NE_China_Wind_H,0.2,linear,-0.0348101917087006,0.4665922717355475,3
timesfm2p5,NE_China_Wind_H,0.2,gp_rbf,-0.0379847167732555,0.5860310854282198,7
timesfm2p5,NE_China_Wind_H,0.2,saits,-0.0046526632444621,0.4689825450209448,4
timesfm2p5,NE_China_Wind_H,0.3,mean,0.1412461519622233,0.8682432459522239,9
timesfm2p5,NE_China_Wind_H,0.3,forward,0.0550451630616222,0.7966068785129968,9
timesfm2p5,NE_China_Wind_H,0.3,linear,-0.0120829088776137,0.7262922055743039,8
timesfm2p5,NE_China_Wind_H,0.3,gp_rbf,-0.0092901810205033,0.8141320552557788,9
timesfm2p5,NE_China_Wind_H,0.3,saits,-0.0207797544683908,0.5704709918740392,6
timesfm2p5,OpenElectricity_NEM_5T,0.1,mean,0.1099945060383728,0.693452017839331,8
timesfm2p5,OpenElectricity_NEM_5T,0.1,forward,0.0775866527353377,0.6693759145233683,8
timesfm2p5,OpenElectricity_NEM_5T,0.1,linear,0.0020239845428475,0.6180101254079381,7
timesfm2p5,OpenElectricity_NEM_5T,0.1,gp_rbf,0.077666520801926,0.5427469887169591,6
timesfm2p5,OpenElectricity_NEM_5T,0.1,saits,0.046875189155354,0.4696373702364407,4
timesfm2p5,OpenElectricity_NEM_5T,0.2,mean,0.211948908115183,1.0046842332952506,10
timesfm2p5,OpenElectricity_NEM_5T,0.2,forward,0.2620702256832558,0.7641937000595641,9
timesfm2p5,OpenElectricity_NEM_5T,0.2,linear,0.0825972667985975,0.4934333198222849,4
timesfm2p5,OpenElectricity_NEM_5T,0.2,gp_rbf,0.1763250799882358,0.8292323827105026,9
timesfm2p5,OpenElectricity_NEM_5T,0.2,saits,0.1417605218444612,0.4103707510735797,2
timesfm2p5,OpenElectricity_NEM_5T,0.3,mean,0.4669668881104687,1.390110573981919,10
timesfm2p5,OpenElectricity_NEM_5T,0.3,forward,0.3690790368512014,0.9135647948201582,9
timesfm2p5,OpenElectricity_NEM_5T,0.3,linear,0.1146097186507712,0.4283340645135698,2
timesfm2p5,OpenElectricity_NEM_5T,0.3,gp_rbf,0.5043338829668674,1.1795272993042063,10
timesfm2p5,OpenElectricity_NEM_5T,0.3,saits,0.2527297120423508,0.4017182648270059,2
timesfm2p5,Port_Activity_D,0.1,mean,-0.0051938072238449,0.6134497619394212,7
timesfm2p5,Port_Activity_D,0.1,forward,0.0018218627644254,0.4825960043636985,4
timesfm2p5,Port_Activity_D,0.1,linear,0.0051512232053282,0.5642648609814055,6
timesfm2p5,Port_Activity_D,0.1,gp_rbf,-0.0226609579288344,0.6112668502011914,7
timesfm2p5,Port_Activity_D,0.1,saits,-0.0038596934980938,0.6297160824277757,7
timesfm2p5,Port_Activity_D,0.2,mean,-0.0698926011497744,0.4685139290331858,3
timesfm2p5,Port_Activity_D,0.2,forward,-0.0817685269501798,0.7374844276986959,8
timesfm2p5,Port_Activity_D,0.2,linear,-0.0180295050402052,0.7604859343412484,9
timesfm2p5,Port_Activity_D,0.2,gp_rbf,-0.0392577166554917,0.4704768551885566,4
timesfm2p5,Port_Activity_D,0.2,saits,0.0416313999760801,0.4382422559998389,3
timesfm2p5,Port_Activity_D,0.3,mean,-0.0491756130786902,0.4749553753226394,4
timesfm2p5,Port_Activity_D,0.3,forward,0.0726413848439422,0.39732861612975,2
timesfm2p5,Port_Activity_D,0.3,linear,0.0052149843317418,0.4345095193353379,3
timesfm2p5,Port_Activity_D,0.3,gp_rbf,-0.0749610834125797,0.4629171886845084,3
timesfm2p5,Port_Activity_D,0.3,saits,0.0632560401760033,0.4015077680209741,2
timesfm2p5,Supply_Chain_Customer_D,0.1,mean,0.052150887655456,0.4615768972060104,3
timesfm2p5,Supply_Chain_Customer_D,0.1,forward,0.0787476641807877,0.7508206890497742,9
timesfm2p5,Supply_Chain_Customer_D,0.1,linear,0.1709724578616571,0.8952406432583503,9
timesfm2p5,Supply_Chain_Customer_D,0.1,gp_rbf,0.0737761068892065,0.5401287525625887,6
timesfm2p5,Supply_Chain_Customer_D,0.1,saits,0.0746517377996092,0.5214316473320552,5
timesfm2p5,Supply_Chain_Customer_D,0.2,mean,0.1780334386382924,0.845500524910994,9
timesfm2p5,Supply_Chain_Customer_D,0.2,forward,0.2224689226945818,1.631722653093907,10
timesfm2p5,Supply_Chain_Customer_D,0.2,linear,0.1423027204226734,0.560364804776158,6
timesfm2p5,Supply_Chain_Customer_D,0.2,gp_rbf,0.1996844421648025,1.1065543950656256,10
timesfm2p5,Supply_Chain_Customer_D,0.2,saits,0.1605149393578185,0.980394515918934,10
timesfm2p5,Supply_Chain_Customer_D,0.3,mean,0.1377452311450428,0.9370389421111162,9
timesfm2p5,Supply_Chain_Customer_D,0.3,forward,0.2265014993537751,2.144306884375016,10
timesfm2p5,Supply_Chain_Customer_D,0.3,linear,0.23025158512469,1.4364799464980076,10
timesfm2p5,Supply_Chain_Customer_D,0.3,gp_rbf,0.1896613570247323,0.7020465236932645,8
timesfm2p5,Supply_Chain_Customer_D,0.3,saits,0.1360750318994368,0.5068364236236302,5
timesfm2p5,Supply_Chain_Location_D,0.1,mean,0.1354239568970896,0.4176627557163599,2
timesfm2p5,Supply_Chain_Location_D,0.1,forward,0.4552347313046948,0.5740751282595409,6
timesfm2p5,Supply_Chain_Location_D,0.1,linear,0.0690285727457492,0.4555992506813175,3
timesfm2p5,Supply_Chain_Location_D,0.1,gp_rbf,0.0715724439561505,0.3227656588519212,1
timesfm2p5,Supply_Chain_Location_D,0.1,saits,0.1174990915226164,0.4786854080076017,4
timesfm2p5,Supply_Chain_Location_D,0.2,mean,0.0878677466707156,0.7176073483168396,8
timesfm2p5,Supply_Chain_Location_D,0.2,forward,0.2157935876600956,0.5968781818808684,7
timesfm2p5,Supply_Chain_Location_D,0.2,linear,0.0474023451496229,0.4913110726867701,4
timesfm2p5,Supply_Chain_Location_D,0.2,gp_rbf,0.0865861680268873,0.6544050604037697,8
timesfm2p5,Supply_Chain_Location_D,0.2,saits,0.0917113539892311,0.581429238122004,7
timesfm2p5,Supply_Chain_Location_D,0.3,mean,0.058307823337569,0.9733697253930124,9
timesfm2p5,Supply_Chain_Location_D,0.3,forward,0.0755142779742999,0.7166200429236992,8
timesfm2p5,Supply_Chain_Location_D,0.3,linear,0.1063947955784312,0.645185482377705,8
timesfm2p5,Supply_Chain_Location_D,0.3,gp_rbf,0.0505032528830685,0.7827838499877037,9
timesfm2p5,Supply_Chain_Location_D,0.3,saits,0.0912996369745377,0.76587915698751,9
timesfm2p5,traffic,0.1,mean,0.4237779532749818,0.4715394915960611,4
timesfm2p5,traffic,0.1,forward,0.4786178177548578,0.4564335838955184,3
timesfm2p5,traffic,0.1,linear,0.5756785420249014,0.5256721490994579,5
timesfm2p5,traffic,0.1,gp_rbf,0.3975663223446575,0.397568978935728,2
timesfm2p5,traffic,0.1,saits,0.1004798789997759,0.5884413402848475,7
timesfm2p5,traffic,0.2,mean,1.331248765450978,0.602298121145726,7
timesfm2p5,traffic,0.2,forward,1.170236092970648,0.7176584470474597,8
timesfm2p5,traffic,0.2,linear,1.4915362361718183,0.7554672725824839,9
timesfm2p5,traffic,0.2,gp_rbf,1.2341535579483245,0.5380443186577528,6
timesfm2p5,traffic,0.2,saits,0.2842143500856305,0.6523419001573759,8
timesfm2p5,traffic,0.3,mean,2.30483846214664,1.0313959527844474,10
timesfm2p5,traffic,0.3,forward,2.616120699337181,1.0321333369670398,10
timesfm2p5,traffic,0.3,linear,2.835124094932713,1.1438976855417808,10
timesfm2p5,traffic,0.3,gp_rbf,2.161323044237794,0.9505494377500826,9
timesfm2p5,traffic,0.3,saits,0.5502185163808443,0.4830640542026307,4
timesfm2p5,Water_Quality_Darwin_15T,0.1,mean,-0.0654587409138282,1.266137252720441,10
timesfm2p5,Water_Quality_Darwin_15T,0.1,forward,-0.0110558350963689,0.3519646933518466,1
timesfm2p5,Water_Quality_Darwin_15T,0.1,linear,-0.0031889546310198,0.5466215202897305,6
timesfm2p5,Water_Quality_Darwin_15T,0.1,gp_rbf,-0.0023586502563072,0.4750763916220546,4
timesfm2p5,Water_Quality_Darwin_15T,0.1,saits,0.0137868830610357,0.5039638682916882,5
timesfm2p5,Water_Quality_Darwin_15T,0.2,mean,0.1235629228201102,1.7283954335098493,10
timesfm2p5,Water_Quality_Darwin_15T,0.2,forward,0.0411652403719898,0.3299273438906025,1
timesfm2p5,Water_Quality_Darwin_15T,0.2,linear,0.0324271599433229,0.2857424015251287,1
timesfm2p5,Water_Quality_Darwin_15T,0.2,gp_rbf,-0.0525361292246523,0.3954312417118808,2
timesfm2p5,Water_Quality_Darwin_15T,0.2,saits,-0.0217861390542394,0.3442265478315718,1
timesfm2p5,Water_Quality_Darwin_15T,0.3,mean,0.4939138801993585,2.3740955725233954,10
timesfm2p5,Water_Quality_Darwin_15T,0.3,forward,0.0007430491863523,0.5424625221394609,6
timesfm2p5,Water_Quality_Darwin_15T,0.3,linear,-0.0407178674178536,0.3343876834232054,1
timesfm2p5,Water_Quality_Darwin_15T,0.3,gp_rbf,-0.0336792634467907,0.5150548470628595,5
timesfm2p5,Water_Quality_Darwin_15T,0.3,saits,-0.0389774390416327,0.4313367034219084,3
timesfm2p5,weather,0.1,mean,-0.0210282704758879,0.4140648443512382,2
timesfm2p5,weather,0.1,forward,0.0143381059447764,0.5300568236351387,5
timesfm2p5,weather,0.1,linear,0.0246688855607333,0.5558415238240151,6
timesfm2p5,weather,0.1,gp_rbf,0.026179766255368,0.4557758492798801,3
timesfm2p5,weather,0.1,saits,0.0125988848637543,0.5199170314321602,5
timesfm2p5,weather,0.2,mean,-0.0770565477849046,0.5513411910151634,6
timesfm2p5,weather,0.2,forward,-0.0604600927817408,0.3517733855525205,1
timesfm2p5,weather,0.2,linear,-0.0724426294304678,0.4067853474476915,2
timesfm2p5,weather,0.2,gp_rbf,-0.1118758942857277,0.419720162035792,2
timesfm2p5,weather,0.2,saits,-0.1073011145744106,0.301978639450693,1
timesfm2p5,weather,0.3,mean,0.1750441837698614,1.0095057569371986,10
timesfm2p5,weather,0.3,forward,0.0276061818860437,0.3395743685701841,1
timesfm2p5,weather,0.3,linear,0.0408109375007117,0.3789707308375602,2
timesfm2p5,weather,0.3,gp_rbf,0.0103256168075531,0.6355733849493468,8
timesfm2p5,weather,0.3,saits,0.0481187789107779,0.6302887988211618,7
kairos23m,Australia_Solar_H,0.1,mean,0.0023983556219596,0.660720046206429,8
kairos23m,Australia_Solar_H,0.1,forward,0.0089444547231217,0.4138468035293525,2
kairos23m,Australia_Solar_H,0.1,linear,0.0091283799049619,0.3367470047776577,1
kairos23m,Australia_Solar_H,0.1,gp_rbf,0.0059079757811304,0.6023041430566699,7
kairos23m,Australia_Solar_H,0.1,saits,0.0130258662234748,0.8948842892049474,9
kairos23m,Australia_Solar_H,0.2,mean,0.0224305723485836,0.8108539413209094,9
kairos23m,Australia_Solar_H,0.2,forward,0.0324051212793727,0.5144303399611451,5
kairos23m,Australia_Solar_H,0.2,linear,0.0360285666838713,0.5897865385757162,7
kairos23m,Australia_Solar_H,0.2,gp_rbf,0.025407298712385,0.3044126998997585,1
kairos23m,Australia_Solar_H,0.2,saits,0.0282851866618951,0.7361479241970036,8
kairos23m,Australia_Solar_H,0.3,mean,0.0443425319132377,1.3120107940336192,10
kairos23m,Australia_Solar_H,0.3,forward,0.0700546112741986,1.027134095862116,10
kairos23m,Australia_Solar_H,0.3,linear,0.0573705360384476,1.0126165013997177,10
kairos23m,Australia_Solar_H,0.3,gp_rbf,0.064435826781684,0.7981705634957376,9
kairos23m,Australia_Solar_H,0.3,saits,0.046632618467303,0.7476830431009333,9
kairos23m,Coastal_T_S_15T,0.1,mean,-0.0309375612988027,0.5485560115769339,6
kairos23m,Coastal_T_S_15T,0.1,forward,-0.0072939278702359,0.509484521389882,5
kairos23m,Coastal_T_S_15T,0.1,linear,-0.015889834902879,0.525910400160366,5
kairos23m,Coastal_T_S_15T,0.1,gp_rbf,-0.0129048239602093,0.5999612855014927,7
kairos23m,Coastal_T_S_15T,0.1,saits,-0.0285309443763923,0.5980137834058851,7
kairos23m,Coastal_T_S_15T,0.2,mean,0.0076524610487775,0.4770675148771667,4
kairos23m,Coastal_T_S_15T,0.2,forward,0.0316208484969162,0.6589662077190173,8
kairos23m,Coastal_T_S_15T,0.2,linear,0.0334218110251618,0.652324703533457,8
kairos23m,Coastal_T_S_15T,0.2,gp_rbf,-0.0018886698182029,0.4554747800700935,3
kairos23m,Coastal_T_S_15T,0.2,saits,-0.0122013877900785,0.4923277312176468,4
kairos23m,Coastal_T_S_15T,0.3,mean,-0.0181275560304392,0.534542907701201,6
kairos23m,Coastal_T_S_15T,0.3,forward,0.0176416102347296,0.5683872455447867,6
kairos23m,Coastal_T_S_15T,0.3,linear,-0.0014033166393173,0.549659566454379,6
kairos23m,Coastal_T_S_15T,0.3,gp_rbf,-0.0414837702993485,0.4604558943215551,3
kairos23m,Coastal_T_S_15T,0.3,saits,-0.0246623417490849,0.4117172764731997,2
kairos23m,Coastal_T_S_20T,0.1,mean,-0.0147771886631922,1.1697338962434267,10
kairos23m,Coastal_T_S_20T,0.1,forward,0.032653188384212,0.3845247667795549,2
kairos23m,Coastal_T_S_20T,0.1,linear,-0.0004929186658071,0.4302283656092547,2
kairos23m,Coastal_T_S_20T,0.1,gp_rbf,0.0268544999530678,0.4039567195776049,2
kairos23m,Coastal_T_S_20T,0.1,saits,0.1537652582386097,0.666572064159861,8
kairos23m,Coastal_T_S_20T,0.2,mean,0.2399020112102616,1.836994965108265,10
kairos23m,Coastal_T_S_20T,0.2,forward,-0.0230712225665255,0.6052322035474323,7
kairos23m,Coastal_T_S_20T,0.2,linear,-0.0001809753574836,0.4085995081475337,2
kairos23m,Coastal_T_S_20T,0.2,gp_rbf,0.0251964569511199,0.5172745045728763,5
kairos23m,Coastal_T_S_20T,0.2,saits,0.005420296374282,0.8151181123586597,9
kairos23m,Coastal_T_S_20T,0.3,mean,0.5298273880194878,2.0410911725598297,10
kairos23m,Coastal_T_S_20T,0.3,forward,-0.0358075542941147,0.7615294103927761,9
kairos23m,Coastal_T_S_20T,0.3,linear,0.0016714694278473,0.5845435161158792,7
kairos23m,Coastal_T_S_20T,0.3,gp_rbf,-0.0028242929067267,0.6361822580337239,8
kairos23m,Coastal_T_S_20T,0.3,saits,-0.023766984780503,0.9929546843857872,10
kairos23m,Coastal_T_S_5T,0.1,mean,0.1957138965784679,2.35481904464652,10
kairos23m,Coastal_T_S_5T,0.1,forward,0.0018017523605946,0.4858928093031071,4
kairos23m,Coastal_T_S_5T,0.1,linear,-0.0029193706184988,0.5470998633790226,6
kairos23m,Coastal_T_S_5T,0.1,gp_rbf,-0.0030626534769538,0.4740739067416942,4
kairos23m,Coastal_T_S_5T,0.1,saits,0.0102394803439726,0.4726000268451621,4
kairos23m,Coastal_T_S_5T,0.2,mean,0.8981182747086257,2.1775825792797208,10
kairos23m,Coastal_T_S_5T,0.2,forward,-0.0213948576658312,0.5614015007334879,6
kairos23m,Coastal_T_S_5T,0.2,linear,-0.018787476190423,0.4865932245139671,4
kairos23m,Coastal_T_S_5T,0.2,gp_rbf,-0.0172941713798583,0.8165001942891368,9
kairos23m,Coastal_T_S_5T,0.2,saits,-0.017960371094529,0.8713357181631624,9
kairos23m,Coastal_T_S_5T,0.3,mean,1.2773287252807324,2.212574616878727,10
kairos23m,Coastal_T_S_5T,0.3,forward,-0.0329278739022667,0.6833962997532667,8
kairos23m,Coastal_T_S_5T,0.3,linear,-0.00182969206942,0.5657339573264915,6
kairos23m,Coastal_T_S_5T,0.3,gp_rbf,-0.006246323487837,0.8447392183058562,9
kairos23m,Coastal_T_S_5T,0.3,saits,-0.0185635398513999,0.8694786967135131,9
kairos23m,Coastal_T_S_H,0.1,mean,0.3451102024187488,0.570206939768498,6
kairos23m,Coastal_T_S_H,0.1,forward,0.0163389310155472,0.4667235712101482,3
kairos23m,Coastal_T_S_H,0.1,linear,0.0182234503569423,0.5149138432702292,5
kairos23m,Coastal_T_S_H,0.1,gp_rbf,0.0286387435506128,0.6168567676136246,7
kairos23m,Coastal_T_S_H,0.1,saits,0.0330108126352977,0.5505687963471928,6
kairos23m,Coastal_T_S_H,0.2,mean,0.0293016062742324,0.6461659513826524,8
kairos23m,Coastal_T_S_H,0.2,forward,0.0281520723154038,0.5102626235963664,5
kairos23m,Coastal_T_S_H,0.2,linear,0.0371171521502712,0.4213200105650843,2
kairos23m,Coastal_T_S_H,0.2,gp_rbf,0.0061662435646735,0.491652924549919,4
kairos23m,Coastal_T_S_H,0.2,saits,0.0090018986089723,0.4196530095592252,2
kairos23m,Coastal_T_S_H,0.3,mean,0.2873143503933408,0.5788306194023781,6
kairos23m,Coastal_T_S_H,0.3,forward,0.0614181089665186,0.4347473257375085,3
kairos23m,Coastal_T_S_H,0.3,linear,0.0223687387776669,0.4075100753895211,2
kairos23m,Coastal_T_S_H,0.3,gp_rbf,0.0266957993995477,0.5099420452460667,5
kairos23m,Coastal_T_S_H,0.3,saits,0.0043134440310317,0.4914828693209796,4
kairos23m,ETTh1,0.1,mean,-0.0530227806677308,0.2983303411238968,1
kairos23m,ETTh1,0.1,forward,-0.0028178459211095,0.446440858953091,3
kairos23m,ETTh1,0.1,linear,-0.0042468543702777,0.5033369603022189,5
kairos23m,ETTh1,0.1,gp_rbf,-0.0018153041358726,0.468174333410237,3
kairos23m,ETTh1,0.1,saits,-0.0136804432263157,0.6473777403064652,8
kairos23m,ETTh1,0.2,mean,-0.0323869426458388,0.3557429582528192,1
kairos23m,ETTh1,0.2,forward,0.0027854816769613,0.520201068544701,5
kairos23m,ETTh1,0.2,linear,0.0403927333771535,0.5144915212330421,5
kairos23m,ETTh1,0.2,gp_rbf,-0.001309503653162,0.4933714372824118,4
kairos23m,ETTh1,0.2,saits,-0.0096700879374844,0.5367060891328856,6
kairos23m,ETTh1,0.3,mean,0.0359496491888637,0.4958245393580302,4
kairos23m,ETTh1,0.3,forward,0.0062311518118854,0.5368312033756103,6
kairos23m,ETTh1,0.3,linear,-0.0175335714725776,0.5565264375130273,6
kairos23m,ETTh1,0.3,gp_rbf,-0.0610372486671076,0.6441064796046199,8
kairos23m,ETTh1,0.3,saits,-0.0221681902063224,0.5987070092194607,7
kairos23m,ETTh2,0.1,mean,0.0117589897897487,0.3028158806075913,1
kairos23m,ETTh2,0.1,forward,0.0349902832633836,0.4372597645705043,3
kairos23m,ETTh2,0.1,linear,0.0247500062691178,0.4417229865149297,3
kairos23m,ETTh2,0.1,gp_rbf,-0.0077984186683827,0.524241440071151,5
kairos23m,ETTh2,0.1,saits,-0.0277850214019355,0.6325148937944056,7
kairos23m,ETTh2,0.2,mean,0.0057088468741989,0.5172189138260032,5
kairos23m,ETTh2,0.2,forward,0.0114107792014898,0.4823382447956484,4
kairos23m,ETTh2,0.2,linear,0.0052572648800267,0.4210277821783053,2
kairos23m,ETTh2,0.2,gp_rbf,0.0020753744953926,0.4251214331687389,2
kairos23m,ETTh2,0.2,saits,-0.0178817718401862,0.4902105630167632,4
kairos23m,ETTh2,0.3,mean,-0.0260631108378706,1.167465621928155,10
kairos23m,ETTh2,0.3,forward,0.0747774767150278,0.8917503918127636,9
kairos23m,ETTh2,0.3,linear,0.0507210829891326,0.8946562084612971,9
kairos23m,ETTh2,0.3,gp_rbf,0.0501990411197486,0.8564307509406571,9
kairos23m,ETTh2,0.3,saits,0.0420474753475744,0.4893702097980772,4
kairos23m,EWELD_Load_15T,0.1,mean,0.147870584367687,0.6167546429451765,7
kairos23m,EWELD_Load_15T,0.1,forward,0.1115442341833364,0.8472910851300296,9
kairos23m,EWELD_Load_15T,0.1,linear,0.116945965418792,0.6976410558856561,8
kairos23m,EWELD_Load_15T,0.1,gp_rbf,0.1417299946081355,0.594890776390714,7
kairos23m,EWELD_Load_15T,0.1,saits,0.0590654001401905,0.4954830464782615,4
kairos23m,EWELD_Load_15T,0.2,mean,0.2466784582847937,0.691829941278721,8
kairos23m,EWELD_Load_15T,0.2,forward,0.2709855388084977,1.2224564311158654,10
kairos23m,EWELD_Load_15T,0.2,linear,0.2012343271828111,0.6869118837248406,8
kairos23m,EWELD_Load_15T,0.2,gp_rbf,0.2547170476864133,0.717689367263227,8
kairos23m,EWELD_Load_15T,0.2,saits,0.076104510319447,0.4900886810033407,4
kairos23m,EWELD_Load_15T,0.3,mean,0.4063400824730303,0.7496632805043036,9
kairos23m,EWELD_Load_15T,0.3,forward,0.3994779790405625,1.2733439434781302,10
kairos23m,EWELD_Load_15T,0.3,linear,0.2929633760535989,0.9507086759183632,9
kairos23m,EWELD_Load_15T,0.3,gp_rbf,0.3936802128267956,0.8999056769762128,9
kairos23m,EWELD_Load_15T,0.3,saits,0.1321332977695847,0.6975314143500788,8
kairos23m,Finland_Traffic_15T,0.1,mean,0.1993034104357796,0.4169292179111627,2
