dataset,term,ratio_code,imputation_method,window_idx,distribution_gap,smape,smape_diff_vs_clean,prediction_mode,y_value
OpenElectricity_NEM_5T,long,030,linear,7,2.245165627145102,20.244036161576716,1.222562700734656,linear,1.222562700734656
OpenElectricity_NEM_5T,long,030,linear,8,1.4509417968671705,18.530193303838487,-0.6207237488160935,linear,-0.6207237488160935
OpenElectricity_NEM_5T,long,030,linear,9,2.0910837905195474,22.197177116487907,0.14324631759627948,linear,0.14324631759627948
OpenElectricity_NEM_5T,long,030,linear,10,1.1972146707319469,21.26408116518716,0.1376285118453211,linear,0.1376285118453211
OpenElectricity_NEM_5T,long,030,linear,11,1.6694776646859926,21.119876484937308,-0.8787210130192307,linear,-0.8787210130192307
OpenElectricity_NEM_5T,long,030,linear,12,1.4777189228623564,17.68977254474204,-0.6465977477596567,linear,-0.6465977477596567
OpenElectricity_NEM_5T,long,030,linear,13,1.5221761698992016,19.73572231178407,-0.13199882021750398,linear,-0.13199882021750398
OpenElectricity_NEM_5T,long,030,linear,14,1.7839890886866485,18.496722682783243,0.7359456467361127,linear,0.7359456467361127
OpenElectricity_NEM_5T,long,030,linear,15,1.3933100215211625,18.725580127641393,-1.8144666498683435,linear,-1.8144666498683435
OpenElectricity_NEM_5T,long,030,linear,16,1.0238036871198362,22.61688912182084,-0.30703295321854895,linear,-0.30703295321854895
OpenElectricity_NEM_5T,long,030,linear,17,2.0036052696198854,25.26295854024273,-1.184091402149054,linear,-1.184091402149054
OpenElectricity_NEM_5T,long,030,linear,18,2.7076281027152693,19.144202858064315,-0.19117259360892902,linear,-0.19117259360892902
OpenElectricity_NEM_5T,long,030,linear,19,2.2141537946955983,17.67471984192282,-1.0168056604828983,linear,-1.0168056604828983
OpenElectricity_NEM_5T,long,010,mean,0,2.0247779297332213,17.52416481419887,0.46243672056886354,mean,0.46243672056886354
OpenElectricity_NEM_5T,long,010,mean,1,2.060040484382215,18.738628076805615,-0.7793699864189065,mean,-0.7793699864189065
OpenElectricity_NEM_5T,long,010,mean,2,2.4816587006215847,21.19637314538883,-0.9578758457016399,mean,-0.9578758457016399
OpenElectricity_NEM_5T,long,010,mean,3,1.4674076930703166,26.01242745339506,0.11138961520497759,mean,0.11138961520497759
OpenElectricity_NEM_5T,long,010,mean,4,1.4172755328260667,22.112135630161127,0.3995682714537452,mean,0.3995682714537452
OpenElectricity_NEM_5T,long,010,mean,5,1.5492769511296633,19.708964790666293,0.07382417725299462,mean,0.07382417725299462
OpenElectricity_NEM_5T,long,010,mean,6,1.5803979438690043,20.199709614632045,0.26854398733201634,mean,0.26854398733201634
OpenElectricity_NEM_5T,long,010,mean,7,1.5865994928234621,19.485445519368877,0.4639720585268172,mean,0.4639720585268172
OpenElectricity_NEM_5T,long,010,mean,8,1.5689330609275998,18.388823912228627,-0.7620931404259537,mean,-0.7620931404259537
OpenElectricity_NEM_5T,long,010,mean,9,1.5278940433195405,20.648814022704183,-1.4051167761874446,mean,-1.4051167761874446
OpenElectricity_NEM_5T,long,010,mean,10,2.047873700204898,20.44635667817082,-0.6800959751710209,mean,-0.6800959751710209
OpenElectricity_NEM_5T,long,010,mean,11,1.8268527847540026,19.55798130276634,-2.4406161951901986,mean,-2.4406161951901986
OpenElectricity_NEM_5T,long,010,mean,12,1.2059610833238543,19.096747194403328,0.7603769019016298,mean,0.7603769019016298
OpenElectricity_NEM_5T,long,010,mean,13,1.5893404391382355,20.112750068314792,0.24502893631321854,mean,0.24502893631321854
OpenElectricity_NEM_5T,long,010,mean,14,1.7346124439281512,17.53928402497191,-0.22149301107522135,mean,-0.22149301107522135
OpenElectricity_NEM_5T,long,010,mean,15,1.6049508645415773,19.664892206221005,-0.8751545712887321,mean,-0.8751545712887321
OpenElectricity_NEM_5T,long,010,mean,16,1.749529073531388,22.801141551617036,-0.12278052342235313,mean,-0.12278052342235313
OpenElectricity_NEM_5T,long,010,mean,17,1.454156426828055,25.4634754748099,-0.9835744675818852,mean,-0.9835744675818852
OpenElectricity_NEM_5T,long,010,mean,18,2.3538109764250503,19.77943319313284,0.444057741459595,mean,0.444057741459595
OpenElectricity_NEM_5T,long,010,mean,19,1.8746476881903926,18.49450342699658,-0.1970220754091372,mean,-0.1970220754091372
OpenElectricity_NEM_5T,long,020,mean,0,1.7971616339198266,16.01455919175276,-1.0471689018772459,mean,-1.0471689018772459
OpenElectricity_NEM_5T,long,020,mean,1,2.0694320104363246,19.253447253317194,-0.2645508099073268,mean,-0.2645508099073268
